id,pos,flr,flg,eg,er,fg,op
6230,27,198,1300,0.4887,15.6881,1.24069,86.8726
6231,7,264,219,0.9047,29.0404,-0.853298,25.9036
6232,387,612,4500,0.654,20.9919,0.0874457,25.4296
6233,92,1300,629,0.7534,24.1838,10.0,21.3924
6234,59,1200,3400,0.0731,2.34722,0.8947,85.3933
6235,796,33800,4000,0.5043,4.68987,0.0563423,28.7963
6236,38,482,7200,0.1583,5.08299,-1.04908,75.8427
6237,31,432,235,0.6887,22.1065,1.23947,24.3028
6238,189,1100,1200,0.9785,31.4091,1.79641,36.9617
6239,83,2500,920,0.3163,5.69333,-1.35501,46.7372
6240,299,991,6000,0.0875,2.80861,-0.159763,57.6389
6241,21,139,745,0.5519,17.7158,1.8759,57.1429
6242,34,145,360,0.4548,14.5977,2.31114,35.8491
6243,74,542,4800,0.0865,2.77778,-0.549604,0.0
6244,40,91,133,0.291,9.34066,0.7068,46.1538
6245,29,778,523,1.0,32.788,0.624122,46.0227
6246,43,60,91,0.1096,3.51852,0.6555,53.3333
6247,229,2200,4500,0.1442,2.59642,0.855432,40.5229
6248,223,1000,1100,0.3399,10.9111,0.5186,16.2907
6249,13,421,1000,0.3521,11.3025,1.16193,53.1073
6250,22,514,397,1.0,38.5863,8.90646,44.2105
6251,20,1200,966,0.6899,22.1458,1.75953,24.594
6252,31,3000,518,0.6985,12.5726,0.619451,23.7906
6253,554,1800,1400,0.3348,10.7469,1.06952,28.7319
6254,149,660,500,0.3724,11.9529,-0.269736,56.4103
6255,15,85,251,0.5498,17.6471,0.213858,80.4878
6256,81,5400,947,0.0259,0.380658,0.686813,71.9298
6257,32,706,4200,0.1294,4.15486,-0.303874,83.8462
6258,308,1800,2100,0.1448,4.64706,1.03806,11.2676
6259,4800,23200,5900,0.0104,0.112787,-0.0757385,33.3333
6260,20,84,210,0.4924,15.8069,0.887574,66.0377
6261,1,171,1200,0.4372,14.0351,-1.09228,77.2727
6262,29,105,886,0.2324,7.46032,1.3341,69.8113
6263,372,2200,1200,0.2155,3.87968,1.75439,30.0
6264,224,3400,1100,0.4998,8.99653,10.0,62.6708
6265,367,35800,369,0.2361,2.19609,1.43107,21.124
6266,23,4100,1000,0.1321,2.37805,3.11688,75.3623
6267,27,1100,1300,0.3691,11.8485,2.34522,0.0
6268,6,673,676,0.5434,17.4443,-0.239936,96.9432
6269,108,7200,1300,0.7605,11.179,0.795334,34.306
6270,60,435,1600,0.5164,16.5773,1.76168,60.0733
6271,399,6800,2800,0.1087,1.59732,-0.759045,22.9371
6272,569,28900,2100,0.2528,2.35102,1.67715,25.974
6273,112,7100,1200,0.2738,4.02426,0.557414,53.9155
6274,94,410,1800,0.3195,10.2575,-0.775571,86.3636
6275,1300,3100,3300,0.0249,0.447818,-0.558036,44.4444
6276,110,1600,1300,0.1855,5.95312,-1.0442,0.0
6277,275,1900,7400,0.0057,0.184211,10.0,53.4884
6278,483,2200,6900,0.0088,0.159091,0.830565,87.234
6279,3,182,1200,0.5649,18.1319,0.928984,81.25
6280,207,880,5100,0.0704,2.2601,0.269357,83.2461
6281,15,529,2900,0.3663,11.758,-0.501337,79.5977
6282,4300,1600,1700,0.0477,1.53125,1.3628,9.396
6283,62,1100,2400,0.1221,3.91919,0.5477,89.3536
6284,184,1000,2600,0.2046,6.56667,-1.65289,57.385
6285,100,846,1800,0.1588,5.09588,0.0858541,83.913
6286,210,1500,5500,0.1897,6.08889,0.5075,45.0355
6287,347,1300,313,0.0308,0.98718,1.0011,34.0909
6288,65,411,3500,1.0,40.8759,-0.434506,97.4784
6289,51,153,700,0.2545,8.16993,1.51976,50.6024
6290,18,73,341,0.358,11.4916,-0.481928,67.4419
6291,487,2400,7400,0.0125,0.224537,1.4436,69.0909
6292,73,861,3500,0.204,6.54923,1.00879,47.8386
6293,1700,2300,6400,0.0072,0.130435,0.7497,44.8276
6294,69,1100,3800,0.0711,2.28283,1.2336,75.4717
6295,14,1100,6900,0.4167,13.3766,-1.53374,85.2905
6296,284,1300,4100,0.0427,1.37179,1.1416,66.8831
6297,468,2700,7200,0.0703,1.26543,1.3254,35.9307
6298,68,914,2800,0.0682,2.18818,0.141178,44.2177
6299,452,2800,6800,0.0377,0.678572,0.9207,93.1937
6300,5000,3200,988,0.1473,2.65104,-0.537924,10.4089
6301,190,3200,7700,0.0227,0.407986,-0.547645,30.6931
6302,353,12400,7100,0.1011,1.09185,-0.564759,37.6812
6303,2,1600,7100,0.2395,7.6875,1.3995,75.5682
6304,27,702,699,0.5325,17.094,2.33385,57.0815
6305,51,1000,3700,0.184,5.90556,-1.66297,83.4171
6306,324,1500,4000,0.0414,1.32963,1.0424,60.9272
6307,859,1200,585,0.1258,4.03704,1.62338,21.4575
6308,2,460,804,0.1016,3.26087,-0.197902,63.6364
6309,217,808,1000,0.1662,5.33554,0.867282,24.4813
6310,1,473,3000,0.5006,16.0677,-1.31907,65.6716
6311,13,237,1200,0.1486,4.77118,-0.230061,75.7143
6312,746,2400,7500,0.102,1.83565,0.9195,58.9552
6313,5,876,3200,0.6202,19.9087,-0.390719,81.6092
6314,627,1900,3300,0.0307,0.98538,0.9599,29.7872
6315,31,1500,5300,0.159,5.1037,0.8496,87.7996
6316,1500,3000,2900,0.2613,4.7037,0.604961,15.2738
6317,48,193,55,1.0,50.0,4.48466,42.8571
6318,31,307,1800,0.0417,1.33912,-0.170778,75.0
6319,4,499,1400,0.1467,4.70942,-0.396969,42.5926
6320,92,949,7400,0.0401,1.28791,-0.30146,66.1765
6321,479,1200,6700,0.0278,0.893519,-1.40713,60.7143
6322,82,225,883,0.3154,10.1235,-0.0819403,64.0449
6323,111,2300,5500,0.0472,0.850242,0.5848,72.5
6324,2000,1200,2000,0.0682,2.18889,1.61377,26.8041
6325,2776,9100,156,0.0812,1.19292,0.4086,32.2663
6326,16,1100,3700,0.2248,7.21488,1.4154,0.0
6327,841,1000,7400,0.2454,7.87778,-1.74825,83.2413
6328,71,735,621,0.093,2.98564,-0.158768,54.6012
6329,115,1600,6100,0.0379,1.21528,-1.12402,60.6383
6330,2200,967,1400,0.0515,1.6546,0.514848,7.6923
6331,644,71000,30,0.0221,0.172066,9.65926,27.5789
6332,13,114,30,0.4892,15.7018,-0.61262,78.3784
6333,2,361,5000,0.5005,16.0665,-0.375958,62.5
6334,13,579,2700,0.9714,31.1811,-0.636364,98.0978
6335,2,410,542,0.5357,17.1951,0.179131,0.0
6336,642,1100,1700,0.0661,2.12121,0.7965,0.0
6337,17,165,687,0.7458,23.9394,3.40092,63.3588
6338,354,218,985,0.0961,3.08359,0.419182,38.8889
6339,286,145200,1900,0.2701,2.02556,10.0,67.8878
6340,149,7200,1700,0.0819,1.2037,10.0,58.2645
6341,210,1300,1800,0.4692,15.0598,1.49701,61.2319
6342,90,760,1400,0.3902,12.5247,0.216579,32.0755
6343,9,866,173,0.2294,7.36464,-0.816939,44.2396
6344,62,538,1100,0.4237,13.5997,1.96925,66.9742
6345,57,768,1800,0.6423,20.6163,0.341736,66.2632
6346,120,3400,6800,0.0673,1.21078,-0.519481,79.4805
6347,257,388,1200,0.1137,3.6512,0.278819,13.8889
6348,381,665,3500,0.1551,4.97911,0.932414,82.3899
6349,9,1500,1900,0.1454,4.66667,1.2987,45.2229
6350,232,1100,3100,0.0858,2.75401,1.3284,43.8424
6351,27,820,698,0.5758,18.4824,1.93107,33.9921
6352,39,346,463,0.5932,19.043,0.770507,27.2374
6353,37,171,337,0.7135,22.9045,0.435493,54.5946
6354,56,382,1400,0.4001,12.8418,1.15783,0.0
6355,1,161,657,1.0,43.4783,2.29978,85.9649
6356,15,80,425,0.1454,4.66667,-0.227221,50.0
6357,249,981,693,0.5991,19.2321,0.111214,39.5041
6358,22,709,636,0.1886,6.05548,-0.249848,53.7037
6359,107,446,860,1.0,34.7533,0.400043,31.7647
6360,17,345,1000,0.9555,30.6703,2.8676,70.9172
6361,20,465,951,0.4351,13.9665,1.40593,0.0
6362,200,609,1300,0.1425,4.57424,0.773643,56.0241
6363,4,2000,756,1.0,46.125,-0.8453,69.5355
6364,1700,21600,6000,0.006,0.0648148,-0.0803772,66.6667
6365,73,305,642,0.2928,9.39891,-0.115645,51.3699
6366,445,481,2300,0.0676,2.1714,1.1824,74.7475
6367,25,757,1500,0.9589,30.7794,1.3853,33.3333
6368,305,623,490,0.5918,18.9973,2.24702,0.0
6369,50,755,1400,0.8282,26.5857,1.60786,43.9169
6370,41,409,987,0.6563,21.0676,2.26146,24.6032
6371,244,598,990,0.6437,20.6615,0.954522,46.4213
6372,340,948,1700,0.5718,18.3544,1.9884,17.7665
6373,731,1100,1100,0.3469,11.1364,1.3711,46.3918
6374,38,337,742,0.4376,14.0455,6.58504,46.7742
6375,47,616,545,0.742,23.8185,-0.0926088,67.5862
6376,11,650,828,0.5104,16.3846,0.0897442,34.4978
6377,72,417,1100,0.6205,19.9174,0.929975,51.5432
6378,32,900,773,0.5842,18.7531,2.28448,42.2222
6379,95,1900,1700,0.41,13.1619,3.30882,19.1318
6380,198,537,978,0.5005,16.0666,0.712,34.106
6381,47,295,180,0.4372,14.0339,10.0,30.6667
6382,88,452,494,0.4534,14.5548,4.00521,48.7395
6383,34,530,488,0.4771,15.3145,0.209458,47.8803
6384,7,1200,400,0.2357,7.56667,1.0808,50.9363
6385,91,1200,1300,0.3006,9.64881,1.6331,25.6158
6386,101,800,599,0.6022,19.3309,-0.120216,0.0
6387,46,271,390,0.7696,24.7028,1.2099,69.0184
6388,9,99,944,1.0,50.0,10.0,94.6809
6389,132,1600,820,0.268,8.60417,1.26582,12.6915
6390,8,515,619,0.7864,25.2427,5.37901,22.8426
6391,8,697,829,0.2995,9.61261,1.01026,25.5102
6392,32,491,713,0.7395,23.7384,1.69183,32.0588
6393,21,203,1600,0.9105,29.2282,5.46177,0.0
6394,7,98,111,0.8492,27.2595,0.188584,44.4444
6395,14,283,266,0.5421,17.4028,1.7618,41.9512
6396,72,518,1300,0.5075,16.2913,2.22036,94.4568
6397,110,479,2200,0.2388,7.66644,-0.192495,83.2776
6398,26,484,601,0.33,10.5946,0.978265,96.6507
6399,82,2300,6900,0.0674,1.21256,-0.762195,71.3675
6400,375,10400,5900,0.1812,1.95726,0.176523,36.1498
6401,12,251,381,0.5244,16.8327,-0.772725,34.375
6402,1,208,297,0.3595,11.5385,1.61828,61.9048
6403,27,336,1900,0.6155,19.7586,1.44406,0.0
6404,24,505,252,0.2618,8.40484,0.94697,0.0
6405,22,1900,1600,0.3115,10.0,10.0,97.9167
6406,15,319,801,0.6264,20.1075,0.709555,24.2424
6407,87,451,441,0.5564,17.8615,0.401881,33.3333
6408,290,813,1500,0.232,7.44841,0.529344,34.4051
6409,4,369,1000,1.0,37.5339,1.74765,58.8652
6410,178,802,6256,0.3043,9.76725,0.1354,49.6599
6411,7,153,658,0.7737,24.8366,4.14747,67.6923
6412,420,838,2400,0.4444,14.2668,3.37895,80.6054
6413,9,153,1400,0.8574,27.5236,-0.234604,66.9065
6414,8,232,291,0.2585,8.29741,0.23819,18.3099
6415,77,592,961,0.3646,11.7023,0.43,25.0
6416,6,145,147,1.0,46.4368,-0.606061,43.299
6417,100,538,533,0.6083,19.5271,-0.16742,32.3864
6418,226,333,716,0.236,7.57424,1.53983,17.8571
6419,99,1300,667,0.2793,8.9645,1.50602,13.9344
6420,42,468,574,0.4789,15.3727,-0.076,59.7468
6421,1,100,281,1.0,50.0,0.181455,75.4386
6422,8,241,552,0.7336,23.5477,0.848824,68.5714
6423,33,758,2000,0.4046,12.9874,1.18697,59.2697
6424,3,178,411,0.7117,22.8464,-0.402037,54.6667
6425,13,1700,2800,0.0149,0.479638,-0.986193,82.5
6426,88,1100,1653,0.1273,4.08556,1.203,15.4255
6427,1400,835,4600,0.0178,0.572188,0.188946,80.8511
6428,41,2100,5800,0.3599,6.47884,10.0,59.9299
6429,122,1800,5400,0.2135,6.85185,-0.956938,63.6364
6430,1789,1400,5927,0.0187,0.599206,1.3819,26.9841
6431,186,195,461,0.1314,4.21652,-0.183475,17.9487
6432,227,785,1500,0.2531,8.12456,-0.586449,85.6369
6433,462,1500,4500,0.0823,2.64074,1.27551,26.2821
6434,365,10000,4623,0.006,0.0876923,-0.3501,58.8235
6435,441,2200,7500,0.0356,0.641414,0.8884,29.4118
6436,50,883,1500,0.2111,6.77614,0.24259,27.3973
6437,103,834,3500,0.1166,3.74367,1.199,40.3101
6438,178,1400,4100,0.1382,4.43697,3.20513,52.9563
6439,616,1100,7300,0.0395,1.26768,-1.57233,34.6154
6440,211,979,2500,0.0827,2.65577,0.0381444,16.7832
6441,27,887,2900,0.3101,9.95329,0.472391,72.4638
6442,153,509,1600,0.3332,10.6964,0.868741,52.7076
6443,128,700,1900,0.0682,2.19048,3.01786,0.0
6444,173,713,1100,0.2656,8.52423,0.874126,0.0
6445,19,351,4100,0.246,7.89806,1.1709,81.3187
6446,12,94,737,0.5579,17.9078,-1.10429,91.0891
6447,285,412,535,0.4666,14.9771,1.79394,13.6585
6448,38,887,1100,0.5002,16.0573,4.56041,25.2226
6449,609,592,535,0.2649,8.50226,2.02725,14.4928
6450,156,324,1400,0.1234,3.96091,6.64427,33.3333
6451,35,410,640,0.355,11.3957,2.46789,55.2347
6452,1,220,648,1.0,50.0,2.68405,48.4211
6453,67,2000,865,0.2601,8.35,7.74527,25.9446
6454,31,489,470,0.8418,27.0231,1.81858,0.0
6455,2,274,215,0.9778,31.3869,1.47638,11.9048
6456,127,715,577,0.5879,18.8729,0.598982,26.5781
6457,165,750,922,0.5356,17.1926,0.646552,22.9167
6458,12,793,3900,0.1729,5.54855,-0.0227611,60.9562
6459,1,29,58,0.752,24.1379,-1.69428,100.0
6460,2,56,233,0.5841,18.75,1.04179,60.0
6461,407,1100,554,0.203,6.51748,0.8635,40.404
6462,24,1700,5300,0.5497,17.6438,1.0239,94.58
6463,14,54,32,0.3379,10.8466,1.1248,86.4865
6464,3,408,779,1.0,50.0,-0.809027,94.0276
6465,21,549,650,0.5835,18.731,1.39037,15.534
6466,287,2400,5200,0.1439,2.59028,0.771803,37.1287
6467,79,311,1100,0.1196,3.84066,0.174975,76.087
6468,829,18400,7500,0.2137,2.30797,2.75847,20.1498
6469,1,615,607,0.5015,16.0976,1.01858,0.0
6470,21,1400,950,0.4167,13.375,0.7837,56.383
6471,190,276,3500,0.1699,5.45491,-0.78917,62.9032
6472,216,792,5700,0.1493,4.79097,-1.0418,71.5054
6473,9,959,2400,0.655,21.0245,0.251379,0.0
6474,875,1300,176,0.4079,13.094,0.8421,50.0
6475,160,150,223,0.4581,14.7037,0.9272,76.3359
6476,241,648,5400,0.0959,3.07785,1.3406,46.9027
6477,1,548,486,0.6083,19.5255,-0.261609,0.0
6478,93,856,903,0.1599,5.1337,0.227314,8.805
6479,21,121,1200,0.6079,19.5133,-1.25874,59.5238
6480,9,1000,4200,0.2073,6.65556,-1.64294,77.8598
6481,38,358,2300,0.143,4.59148,-0.392657,87.1795
6482,3,225,1200,0.6231,20.0,-0.847458,80.7229
6483,6,1200,7200,0.2349,7.54166,-1.39018,69.7368
6484,127,338,790,0.2473,7.93886,-0.0533106,63.5417
6485,409,911,2300,0.0494,1.58556,-0.547652,37.1134
6486,129,351,1100,0.5937,19.0567,-0.349162,49.2308
6487,1100,882,2400,0.0661,2.1227,0.231021,69.6
6488,236,1100,1900,0.0927,2.97475,3.99309,20.442
6489,106,316,916,0.0761,2.44374,1.2211,53.8462
6490,6,358,2400,0.1073,3.44507,-0.200904,58.8235
6491,4300,1600,2600,0.079,2.53472,2.49169,10.101
6492,165,651,624,0.0837,2.68817,0.228988,42.4242
6493,4,3500,4100,0.3571,6.42857,-0.496032,94.0367
6494,253,729,1600,0.1672,5.36593,0.37967,48.2051
6495,51,8100,5800,0.0115,0.16941,-0.435477,68.6747
6496,161,304,497,0.2465,7.91301,-0.460617,23.7037
6497,20,1700,942,0.485,15.5675,0.511,24.8408
6498,277,3700,1900,0.0083,0.148649,1.1498,23.0769
6499,38,1100,5400,0.1403,4.50505,0.6408,61.6622
6500,198,3100,5900,0.0273,0.491039,1.0414,48.8889
6501,33,1500,2100,0.3542,11.3704,2.83152,41.0606
6502,36,1300,3000,0.1298,4.16667,1.4109,99.75
6503,85,901,2100,0.2541,8.1576,-0.283343,35.3896
6504,577,578,2200,0.0629,2.01845,-0.529101,81.25
6505,1,293,1500,0.3083,9.89761,-0.250957,83.3333
6506,138,7100,7400,0.0246,0.362285,-0.507357,60.8696
6507,78,1400,1600,0.0284,0.912698,1.128,64.9573
6508,52,137,426,0.1769,5.67721,3.41615,37.037
6509,52,1400,1300,0.156,5.00714,1.2089,28.9389
6510,304,418,2800,0.0157,0.50505,1.75604,28.5714
6511,1,245,1000,1.0,50.0,-0.392157,93.75
6512,61,840,4300,0.3744,12.0172,-0.948655,90.9944
6513,63,619,636,0.5338,17.1334,0.326966,52.6718
6514,118,352,260,0.3633,11.6635,-0.102103,25.1337
6515,52,1400,2000,0.2108,6.76667,1.37363,19.6429
6516,846,1200,2500,0.0402,1.29167,1.3694,21.5385
6517,4,321,444,0.6332,20.3271,4.32619,23.8532
6518,41,64,151,0.4037,12.9596,10.0,60.4167
6519,33,316,620,0.4611,14.8004,3.07898,0.0
6520,78,1100,4000,0.2629,8.43939,-1.50602,86.6159
6521,59,804,3400,0.3636,11.6708,5.87797,58.3569
6522,10,1000,4100,0.325,10.4333,-1.65289,69.2483
6523,5,194,118,0.3372,10.8247,0.092,19.6429
6524,19,210,640,0.384,12.328,0.724463,65.8333
6525,103,1800,7500,0.0605,1.94118,0.6317,43.9655
6526,84,509,5300,0.3591,11.5259,-1.48891,83.4395
6527,4,137,51,0.4548,14.5985,0.404603,30.303
6528,19,1400,1000,0.0792,2.54286,1.40713,50.3145
6529,63,422,1500,0.438,14.06,-0.505788,42.6606
6530,26,1100,820,0.5597,17.9679,1.056,0.0
6531,8,799,7300,0.2183,7.00876,1.4511,0.0
6532,4,65,45,0.5032,16.1539,-0.278862,13.3333
6533,1,2000,7397,0.1931,6.2,1.1167,71.4286
6534,37,120,233,0.3115,10.0,3.5503,38.8889
6535,433,1300,5300,0.0314,1.00855,0.8836,33.913
6536,6400,3000,4600,0.0058,0.103704,1.4527,77.7778
6537,206,500,1600,0.0557,1.78889,10.0,72.381
6538,21,22,74,1.0,50.0,0.860585,98.2955
6539,34,1600,6900,0.1062,3.40972,1.1116,77.6018
6540,228,1100,2700,0.2804,9.0,0.6772,41.7143
6541,7,328,1600,0.6214,19.9477,-0.382235,92.9825
6542,129,11200,1100,0.0182,0.196925,10.0,7.6923
6543,44,10100,3264,0.0999,1.07921,1.1488,0.0
6544,44,1100,3900,0.2285,7.33333,0.7018,79.6642
6545,53,885,3100,0.1463,4.69554,-0.366875,84.2105
6546,9,190,658,0.2478,7.95322,-0.471921,90.7407
6547,88,1900,5300,0.0119,0.383041,-0.914634,57.1429
6548,27,147,570,0.0907,2.91005,-0.124357,100.0
6549,33,938,3400,0.0891,2.8607,-0.0781525,89.6341
6550,56,2400,7400,0.0619,1.11343,-0.736196,98.2833
6551,336,2400,6500,0.0431,0.775463,0.9103,81.1659
6552,38,2600,7100,0.116,2.08761,1.4175,62.9834
6553,242,567,517,0.0367,1.17945,0.1284,39.1304
6554,439,1000,386,0.0578,1.85455,2.48129,13.1579
6555,75,130,701,0.1944,6.23932,0.759494,84.2697
6556,308,2900,2800,0.0539,0.969349,-0.641026,58.5714
6557,330,7500,147,0.0784,1.15259,1.35624,49.3617
6558,4,305,2207,0.6537,20.9836,0.2959,78.4
6559,78,461,86,0.5609,18.0043,0.117669,25.1825
6560,5,289,94,0.4182,13.4256,0.719424,14.6341
6561,148,1100,2900,0.2437,7.82324,0.5276,71.2575
6562,67,238,394,0.3752,12.0448,1.67823,41.7323
6563,2,523,533,0.2561,8.2218,-0.788186,36.1111
6564,2,688,5700,0.3849,12.3547,4.7552,71.6667
6565,12,47,138,0.4198,13.4752,-2.90447,42.1053
6566,6,48,178,0.3245,10.4167,-0.7186,92.8571
6567,4,163,270,0.817,26.227,10.0,77.5281
6568,44,139,209,0.6885,22.1023,-1.54566,66.0377
6569,136,608,677,0.222,7.12719,1.72011,33.3333
6570,45,330,1600,0.2386,7.65993,-0.534759,47.1014
6571,343,2500,2800,0.031,0.557778,0.748503,79.2079
6572,8,62,72,0.6595,21.1693,-0.2886,85.4167
6573,152,1000,1200,0.0871,2.79444,1.1552,28.5714
6574,95,227,430,0.3697,11.8684,0.484809,34.9515
6575,19,138,311,0.4791,15.3784,0.6753,51.5789
6576,216,852,691,0.1071,3.43636,10.0,21.8045
6577,286,514,2300,0.0407,1.30783,-0.0692137,55.0
6578,11,74,127,0.5779,18.5504,-0.712702,50.9804
6579,1300,1100,1500,0.1051,3.37374,1.77515,8.4158
6580,8,55,307,0.2832,9.09091,0.338753,35.7143
6581,23,133,711,0.0507,1.62907,-0.267738,70.5882
6582,11,876,3900,0.0278,0.892487,-0.563154,51.1628
6583,190,596,393,0.2718,8.72483,6.09481,27.6382
6584,302,592,584,0.4666,14.9775,0.378469,15.142
6585,498,441,437,0.4423,14.1975,-2.22338,12.3932
6586,48,669,676,0.7344,23.5758,0.448213,20.8502
6587,1293,1800,3140,0.0013,0.0432099,-0.9455,60.0
6588,1,142,337,0.4388,14.0845,1.4616,38.8889
6589,82,216,1600,0.1603,5.14403,-0.645439,56.5217
6590,250,297,1301,0.021,0.673401,0.2452,50.0
6591,22,506,2600,0.5442,17.4703,1.71986,34.5455
6592,147,1500,784,0.2849,9.14667,1.2987,33.6152
6593,23,45,59,0.5115,16.4198,2.30061,88.4058
6594,83,1200,870,0.3966,12.7315,1.73712,32.5253
6595,20,458,857,0.7958,25.5459,2.73144,43.4174
6596,64,495,935,0.644,20.6734,0.451722,0.0
6597,222,1000,1600,0.1634,5.24444,0.366614,10.8
6598,148,164,772,0.2037,6.53794,0.915751,30.0
6599,6,295,1100,0.7903,25.3672,0.575644,60.0985
6600,472,1100,1200,0.0087,0.277778,1.1132,85.7143
6601,22,3500,492,0.2915,5.24643,0.7815,0.0
6602,3,33,168,0.8181,26.2626,-1.03896,78.9474
6603,18,271,633,0.2695,8.65108,-0.0668449,70.1754
6604,194,1700,5200,0.0563,1.80719,1.2923,70.4
6605,13,403,972,0.2908,9.33384,0.183385,79.7101
6606,413,1100,7400,0.0307,0.984848,0.5433,88.0
6607,5,308,958,0.7363,23.6364,-0.951049,32.9114
6608,164,930,4253,0.0824,2.64636,-0.0385,51.3966
6609,3,140,198,0.2374,7.61905,1.25675,61.9048
6610,17,812,2700,0.3582,11.4967,-0.525149,71.6918
6611,30,421,1400,0.0502,1.60992,-0.819605,0.0
6612,3,71,271,0.6582,21.1268,-0.504244,79.3103
6613,302,2200,6700,0.0257,0.462567,-0.781047,76.1468
6614,206,1100,2000,0.1422,4.56566,3.01731,46.3636
6615,170,611,1800,0.119,3.81888,0.271821,59.0909
6616,106,389,1500,0.166,5.32705,-0.135054,70.6349
6617,17,127,366,0.4329,13.8953,0.9744,81.1765
6618,511,1800,4000,0.1743,5.59568,1.07604,0.0
6619,21,874,4100,0.3115,9.99872,-0.431847,78.9037
6620,6,100,518,0.6542,21.0,-0.87108,66.6667
6621,34,128,166,0.1082,3.47222,-0.554324,51.7241
6622,772,11400,1900,0.0906,0.978947,0.8664,92.402
6623,7,132,651,1.0,32.7922,-0.2747,87.8571
6624,103,403,1900,0.1327,4.25972,-0.31617,75.0
6625,24,964,5000,0.2002,6.42577,-0.229101,72.0682
6626,255,5400,7200,0.0187,0.275599,0.5039,100.0
6627,1,69,552,1.0,50.0,0.2642,89.6552
6628,167,2000,626,0.0877,2.81667,1.94932,65.9574
6629,867,1500,1000,0.0433,1.38889,1.26796,36.3636
6630,2400,15100,6800,0.004,0.0437086,1.23701,31.5789
6631,657,1100,4600,0.0256,0.823233,1.74419,31.3725
6632,91,216,1200,0.149,4.78395,-0.165801,83.1325
6633,148,367,1000,0.1099,3.5271,0.200351,70.0
6634,235,605,2700,0.1553,4.98623,-0.578313,70.4698
6635,1000,1100,5500,0.0179,0.575758,-1.47059,39.5349
6636,665,694,2496,0.0339,1.0887,0.236,18.5185
6637,480,1200,6400,0.0292,0.9375,1.3322,19.1781
6638,911,1100,6900,0.0621,1.99495,1.79641,58.8957
6639,78,97,519,0.4693,15.063,-1.07875,78.5714
6640,93,336,998,0.1556,4.99339,5.46372,87.4251
6641,1,226,632,0.3033,9.73451,5.81395,76.6667
6642,275,2700,5000,0.0205,0.368192,5.29101,20.9677
6643,49,368,1100,0.3967,12.7329,6.75346,51.6949
6644,2000,4500,4400,0.0416,0.749383,-5.0,16.0976
6645,41,325,2500,0.3312,10.6325,-0.119147,85.1266
6646,837,1000,2400,0.1762,5.65714,0.475939,26.0638
6647,2,670,4200,1.0,50.0,-1.13742,88.4837
6648,17,2000,1700,0.1054,3.38333,-0.855432,85.1563
6649,1,64,308,1.0,50.0,10.0,94.8718
6650,592,1600,2800,0.0919,2.95139,1.1601,34.2949
6651,21,101,160,0.73,23.4324,-1.17135,91.4286
6652,6,1300,5200,0.2884,9.25641,-1.2987,69.5538
6653,687,1700,3800,0.024,0.771242,1.0056,36.25
6654,111,369,1500,0.144,4.6221,2.65387,82.4561
6655,2,35,32,0.7566,24.2857,1.0867,0.0
6656,55,333,375,0.5223,16.765,0.797948,41.6961
6657,278,626,578,0.1012,3.24814,0.642774,14.0496
6658,108,361,452,0.5039,16.1742,0.412053,60.8856
6659,86,673,1500,0.4585,14.719,1.08149,78.4615
6660,2,275,1300,1.0,35.4545,10.0,89.4309
6661,1300,4800,1200,0.1275,2.29514,2.06413,31.25
6662,634,2800,1800,0.2977,5.35913,0.681663,47.2019
6663,94,1600,7500,0.0531,1.70486,2.67857,48.1481
6664,2,34,112,0.6414,20.5882,1.1843,87.5
6665,20,808,2300,0.1881,6.0396,-0.0443557,52.9148
6666,6,468,2000,0.4216,13.5328,0.0389332,86.5922
6667,761,1900,1700,0.2235,7.17544,0.980392,9.3168
6668,191,1200,5300,0.0555,1.78241,1.62338,67.5
6669,21,481,1400,0.1097,3.52275,-0.408983,76.0684
6670,3700,2500,4600,0.1912,3.44222,0.744048,17.193
6671,130,1400,7300,0.0988,3.17063,1.47929,64.2623
6672,30,498,1100,0.3851,12.3606,-0.452489,38.1166
6673,121,2200,4400,0.0758,1.36364,10.0,73.3615
6674,1100,1100,7500,0.0156,0.5,1.86335,26.8293
6675,82,574,2500,0.0947,3.0391,-0.584719,72.6415
6676,18,754,1800,0.388,12.4558,1.15664,40.3125
6677,9,518,1900,0.3635,11.6688,-1.16364,86.7704
6678,6,654,2600,1.0,50.0,2.21425,93.662
6679,574,2300,3100,0.1714,3.08555,4.90196,37.5276
6680,209,209,106,0.3801,12.201,0.992063,36.8
6681,88,842,4700,0.2142,6.87516,-0.209591,47.7778
6682,191,1600,7400,0.0222,0.711806,1.3514,72.7273
6683,1200,1700,4100,0.0121,0.388889,7.26744,17.2414
6684,12,1700,3800,0.1026,3.29412,1.13636,52.4862
6685,44,135,189,0.6359,20.4115,0.6653,84.6995
6686,6,285,719,0.603,19.3567,-0.793167,68.9922
6687,6,67,111,0.4882,15.6716,-0.774527,56.0
6688,330,917,7500,0.0572,1.8357,0.8759,87.2727
6689,28,765,4600,0.162,5.19971,0.0485413,84.8485
6690,347,17100,6500,0.2143,2.31481,2.31481,28.3595
6691,9,370,308,1.0,39.1892,-2.22257,57.377
6692,2000,1900,4800,0.0044,0.140351,2.17865,53.5714
6693,54,778,762,0.6409,20.5727,1.71334,47.619
6694,17,153,564,0.6287,20.1797,1.00313,85.4369
6695,1500,409,3200,0.0165,0.529747,9.93775,60.8696
6696,126,420,756,0.3957,12.7007,3.32907,39.4813
